,Census Tract,County,"Hospitalization_Census_Tract_Rate_per_100,000","Hospitlization_State_Rate_per_100,000",Adult_Pop_Over_18,Census_Tract_Estimate,Pop_Total,Pop_Density/Sq_Mile,Percent_Poverty,Median_Household_Income,Poverty_Mean_Household_Income,Per_Capita_Income,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,Low_Income_Tract,Percent_Education_Population_AgeOver24_LessThan9th,Percent_Education_Population_AgeOver24_NoHSDiploma,Percent_Education_Population_AgeOver24_HSD_Higher,Percent_Education_Population_AgeOver24_Bachelors_Higher
668,8059012038,JEFFERSON,1233.32,1267.78,2787,5.3,3670,2912.7,0.9,79728.0,92873.0,33851,0,0,0,0,1,0,0,0.0,3.1,96.9,37.4
669,8059011725,JEFFERSON,751.4,1267.78,1405,6.3,1744,4471.8,1.7,94167.0,102115.0,40622,0,0,0,0,1,0,0,0.3,1.4,98.6,56.0
670,8059011721,JEFFERSON,603.5,1267.78,2172,6.3,2644,2698.0,6.3,81711.0,98470.0,44695,0,0,0,0,1,0,0,1.6,3.2,96.8,56.5
671,8059012034,JEFFERSON,621.77,1267.78,2911,6.6,3642,419.6,0.6,173000.0,248512.0,94142,0,0,0,0,0,1,0,0.4,1.3,98.7,77.7
672,8059011710,JEFFERSON,887.85,1267.78,3213,5.8,4036,5454.1,4.9,62679.0,68814.0,30956,0,0,0,0,1,0,0,0.3,4.1,95.9,45.4
673,8059011709,JEFFERSON,845.85,1267.78,2939,5.8,3435,4978.3,2.7,56522.0,77681.0,36631,0,0,0,0,1,0,0,2.1,9.4,90.6,31.1
674,8059011726,JEFFERSON,739.01,1267.78,5120,6.5,6638,3059.0,5.6,99179.0,118522.0,43361,0,0,0,0,1,0,0,0.4,2.4,97.6,55.8
675,8059011601,JEFFERSON,1474.8,1267.78,3020,6.3,3998,5476.7,21.2,53875.0,62216.0,23799,1,1,1,0,1,0,1,5.0,12.9,87.1,25.2
676,8059011731,JEFFERSON,727.1,1267.78,3312,4.4,4156,826.2,2.8,67794.0,81840.0,39866,0,0,0,0,1,0,0,0.4,2.3,97.7,46.9
677,8059011550,JEFFERSON,2372.14,1267.78,4850,5.6,5983,3962.3,21.8,36672.0,52704.0,26028,0,1,0,0,1,0,1,5.4,18.4,81.5,25.6
678,8059011300,JEFFERSON,2304.01,1267.78,2536,6.2,3047,6094.0,10.6,53993.0,63745.0,29746,0,1,0,1,1,0,1,4.4,8.8,91.1,38.5
679,8059010702,JEFFERSON,2183.3,1267.78,4537,5.1,5740,8968.8,18.2,51714.0,67715.0,29182,0,1,0,1,1,0,1,5.6,16.5,83.5,33.4
680,8059010701,JEFFERSON,1118.15,1267.78,3814,6.7,4429,5210.6,9.0,55660.0,72728.0,35180,1,1,1,1,1,0,1,2.6,8.6,91.4,37.3
681,8059012043,JEFFERSON,830.15,1267.78,4358,5.3,5649,3284.3,4.3,99830.0,112451.0,42961,0,0,0,0,1,0,0,0.9,2.3,97.7,48.7
682,8059010502,JEFFERSON,1332.54,1267.78,4233,6.6,5160,2243.5,9.7,67361.0,82637.0,37481,0,0,0,0,1,0,0,3.2,8.5,91.5,40.3
683,8059010604,JEFFERSON,2103.05,1267.78,1864,5.8,2401,3334.7,10.6,55714.0,61612.0,27004,0,1,0,0,1,0,1,3.8,12.5,87.5,27.6
684,8059011000,JEFFERSON,1270.14,1267.78,4723,6.1,6162,4108.0,14.1,54601.0,68102.0,28831,0,0,0,0,1,0,0,5.1,12.4,87.5,32.4
685,8059010902,JEFFERSON,1984.8,1267.78,2133,4.6,2711,2632.0,11.8,36222.0,48522.0,21464,0,1,0,1,1,0,1,0.3,8.4,91.6,16.0
686,8059010801,JEFFERSON,1023.57,1267.78,2190,6.4,2651,3313.8,11.6,100395.0,102447.0,44230,0,0,0,0,1,0,0,0.9,1.7,98.3,61.1
687,8059010504,JEFFERSON,827.29,1267.78,2282,7.4,2845,3196.6,1.5,109196.0,134156.0,56875,0,0,0,0,1,0,0,1.3,4.8,95.2,59.0
688,8059010503,JEFFERSON,1186.88,1267.78,3670,7.0,4436,2899.3,12.4,51313.0,88471.0,41399,0,0,0,0,1,0,0,2.9,7.6,92.4,41.2
689,8059010403,JEFFERSON,1537.51,1267.78,4070,5.0,4944,3129.1,16.6,47865.0,53185.0,26794,1,1,1,1,1,0,1,2.2,11.4,88.6,20.5
690,8059012044,JEFFERSON,714.12,1267.78,3158,4.9,4072,2593.6,5.2,102917.0,120066.0,47016,0,0,0,0,1,0,0,1.0,4.0,96.0,55.8
691,8059010308,JEFFERSON,945.45,1267.78,4641,6.0,5821,3079.9,7.7,74399.0,82050.0,35601,0,0,0,0,1,0,0,3.7,7.2,92.8,32.1
692,8035014112,DOUGLAS,956.81,1267.78,3041,4.7,4143,6373.8,0.6,110195.0,125623.0,45723,0,0,0,0,1,0,0,0.0,0.2,99.8,59.4
693,8035014110,DOUGLAS,871.16,1267.78,4210,4.4,5892,5665.4,10.4,74495.0,101137.0,39308,0,0,0,0,1,0,0,2.2,2.8,97.2,55.7
694,8035014109,DOUGLAS,851.49,1267.78,2328,6.2,2902,4918.6,1.5,126341.0,153073.0,65619,0,0,0,0,1,0,0,0.5,0.7,99.3,73.2
695,8035014108,DOUGLAS,811.03,1267.78,3567,4.7,4805,4004.2,2.1,108362.0,141485.0,53511,0,0,0,0,1,0,0,0.2,2.1,97.9,65.0
696,8035014202,DOUGLAS,1049.0,1267.78,1487,5.5,1844,37.2,6.5,101679.0,129469.0,51586,0,0,0,0,0,1,0,0.0,3.0,97.0,47.2
697,8035014116,DOUGLAS,745.03,1267.78,4737,3.4,6179,4012.3,7.2,100038.0,154646.0,63069,0,0,0,0,1,0,0,1.4,4.0,96.0,64.5
698,8035014300,DOUGLAS,563.26,1267.78,698,6.6,772,4.1,2.6,54479.0,78087.0,36164,0,0,0,0,0,1,0,0.6,7.6,92.4,26.9
699,8035014107,DOUGLAS,819.46,1267.78,2774,5.1,3795,3580.2,2.8,126121.0,146277.0,54110,0,0,0,0,1,0,0,1.8,2.8,97.2,59.4
700,8035014122,DOUGLAS,519.82,1267.78,4962,5.1,7211,1363.1,1.4,173289.0,238831.0,80126,0,0,0,0,1,0,0,1.1,2.1,97.9,71.1
701,8035014602,DOUGLAS,473.86,1267.78,2188,5.6,2657,32.1,6.0,123036.0,138167.0,48663,0,0,0,0,0,1,0,1.1,5.5,94.5,51.9
702,8035013901,DOUGLAS,769.09,1267.78,6007,4.9,7698,433.9,2.1,103405.0,129117.0,51832,0,0,0,0,0,1,0,0.5,2.3,97.7,51.8
703,8035014503,DOUGLAS,1200.9,1267.78,4223,4.5,5598,1546.4,6.1,84706.0,108646.0,42740,0,0,0,0,1,0,0,0.0,3.7,96.3,49.9
704,8035013909,DOUGLAS,985.31,1267.78,4640,4.7,6305,257.9,1.1,106964.0,155110.0,55615,0,0,0,0,0,1,0,1.6,3.3,96.6,54.7
705,8101003600,PUEBLO,3783.81,1267.78,1555,12.8,2143,3.7,39.2,29866.0,41172.0,17037,1,1,0,1,0,1,1,6.9,15.7,84.4,15.4
706,8101003500,PUEBLO,3801.91,1267.78,1697,15.2,1743,898.5,45.1,16106.0,24856.0,15406,0,1,0,1,1,0,1,9.5,27.2,72.8,7.9
707,8101002916,PUEBLO,2103.7,1267.78,2357,10.6,3082,3177.3,9.2,36611.0,48176.0,20578,1,1,1,0,1,0,1,1.0,8.8,91.2,17.4
708,8101002914,PUEBLO,2009.0,1267.78,2439,11.0,3521,1760.5,13.5,49954.0,63530.0,22444,1,1,1,0,1,0,1,2.7,8.0,92.0,17.9
709,8063962200,KIT CARSON,1565.08,1267.78,1005,14.4,1384,2.2,9.3,45461.0,59746.0,24575,1,1,0,0,0,1,1,4.9,9.1,90.8,19.1
710,8063962300,KIT CARSON,1788.32,1267.78,795,13.4,994,1.2,10.8,40625.0,63392.0,30144,1,1,0,0,0,1,1,1.9,6.1,93.8,17.7
711,8063962100,KIT CARSON,977.96,1267.78,4254,20.3,5468,7.4,12.2,46995.0,70455.0,25787,0,0,0,0,0,1,0,8.0,15.4,84.6,14.8
712,8101002912,PUEBLO,2279.79,1267.78,1413,10.8,1816,1210.7,22.1,53319.0,57850.0,23007,0,1,0,0,1,0,1,1.2,2.1,97.9,22.6
713,8101002917,PUEBLO,996.27,1267.78,2326,9.8,3075,189.1,10.6,69926.0,80526.0,28279,0,0,0,0,1,0,0,0.9,1.8,98.2,40.7
714,8101003106,PUEBLO,2466.9,1267.78,1005,16.4,1300,88.2,8.1,59743.0,72432.0,27024,0,0,0,0,1,0,0,3.4,12.1,87.9,20.6
715,8101003105,PUEBLO,1556.75,1267.78,2575,12.4,3355,555.5,3.4,69324.0,78768.0,27973,0,0,0,0,1,0,0,3.6,5.9,94.2,34.7
716,8101002915,PUEBLO,1416.16,1267.78,1752,10.3,2459,2215.3,12.0,58958.0,67669.0,24855,1,1,1,0,1,0,1,1.6,4.5,95.6,22.9
717,8101002918,PUEBLO,1572.91,1267.78,4846,10.4,6603,46.7,4.9,66598.0,73377.0,27331,0,0,0,0,0,1,0,1.4,5.4,94.6,21.9
718,8101002913,PUEBLO,1148.39,1267.78,2696,11.2,3240,1687.5,4.5,77927.0,88715.0,36445,0,0,0,0,1,0,0,0.0,1.2,98.8,43.6
719,8101002911,PUEBLO,1736.07,1267.78,2035,12.3,2787,405.7,3.4,80488.0,91884.0,31035,0,0,0,0,1,0,0,1.0,2.9,97.1,34.6
721,8101002600,PUEBLO,3943.96,1267.78,2707,13.5,3824,4202.2,41.8,23584.0,31265.0,15149,0,1,0,0,1,0,1,5.6,12.1,87.8,11.0
722,8101002801,PUEBLO,2544.75,1267.78,4090,14.8,5367,6389.3,22.4,39000.0,46773.0,19029,0,0,0,0,1,0,0,5.8,14.0,86.1,18.9
723,8101002000,PUEBLO,3292.46,1267.78,2513,12.5,3236,4432.9,37.9,31591.0,38406.0,15504,1,1,1,1,1,0,1,5.4,21.1,78.9,5.3
724,8101001800,PUEBLO,2350.2,1267.78,1794,12.4,2194,5223.8,20.1,40865.0,44156.0,21039,0,1,0,0,1,0,1,1.9,8.1,91.9,17.9
725,8101001900,PUEBLO,3353.2,1267.78,1157,10.9,1403,3897.2,26.7,31108.0,48449.0,22952,1,1,1,0,1,0,1,2.4,7.2,92.8,31.4
726,8101002400,PUEBLO,2991.85,1267.78,1348,15.8,1756,5321.2,28.8,30333.0,44521.0,19095,0,1,0,0,1,0,1,6.4,19.7,80.3,11.0
727,8101001400,PUEBLO,4572.24,1267.78,977,14.3,1290,3146.3,31.2,23952.0,28857.0,14762,1,1,1,1,1,0,1,4.9,23.6,76.4,11.5
728,8101001700,PUEBLO,1540.13,1267.78,3673,15.4,4662,3885.0,17.2,40013.0,56080.0,24373,0,0,0,0,1,0,0,1.8,8.3,91.7,18.6
729,8101000905,PUEBLO,3460.56,1267.78,1716,10.2,2204,7871.4,29.0,26558.0,37574.0,18728,0,1,0,1,1,0,1,0.7,3.3,96.7,28.5
730,8101003104,PUEBLO,1567.81,1267.78,1746,13.4,2164,789.8,11.7,55172.0,64306.0,26324,0,0,0,0,1,0,0,2.0,6.5,93.4,21.3
731,8101002300,PUEBLO,3766.13,1267.78,2791,13.2,3595,3126.1,16.3,32076.0,43527.0,18809,1,1,1,1,1,0,1,5.1,10.3,89.7,14.9
732,8101002200,PUEBLO,4902.13,1267.78,1074,14.8,1469,4738.7,39.2,25438.0,34251.0,14811,1,1,1,0,1,0,1,4.1,14.8,85.3,14.6
733,8101002100,PUEBLO,4768.64,1267.78,1224,14.2,1421,4440.6,32.1,20938.0,29933.0,14784,1,1,1,1,1,0,1,9.9,27.9,72.1,5.9
734,8101002802,PUEBLO,1768.76,1267.78,2933,14.3,3565,2314.9,15.0,41752.0,49235.0,21132,0,0,0,0,1,0,0,6.2,10.4,89.5,17.7
735,8101000200,PUEBLO,3681.41,1267.78,1492,11.6,2022,1758.3,23.3,33387.0,46658.0,17384,1,1,1,0,1,0,1,9.3,20.8,79.3,6.9
736,8101002906,PUEBLO,1109.59,1267.78,3327,11.3,4378,158.7,5.6,77669.0,98800.0,34714,0,0,0,0,1,0,0,0.3,2.7,97.3,36.3
737,8101002700,PUEBLO,2473.92,1267.78,4073,14.9,5099,4678.0,16.8,37518.0,44718.0,19289,1,1,1,0,1,0,1,4.6,14.3,85.8,14.9
738,8101001600,PUEBLO,1609.01,1267.78,1433,14.3,1822,1822.0,11.2,48281.0,67469.0,30573,0,0,0,0,1,0,0,0.2,8.1,91.9,36.1
739,8101002903,PUEBLO,1792.14,1267.78,5347,11.6,6878,674.3,14.5,64943.0,78703.0,30979,0,0,0,0,1,0,0,4.7,6.9,93.1,30.0
740,8101000500,PUEBLO,2579.15,1267.78,1730,11.9,1953,1395.0,18.8,38679.0,43700.0,22587,0,1,0,0,1,0,1,8.1,18.5,81.5,29.7
741,8101000800,PUEBLO,5246.71,1267.78,2169,11.3,3126,3907.5,33.1,28333.0,40805.0,16280,0,0,0,0,1,0,1,7.3,21.9,78.1,9.4
742,8101002901,PUEBLO,4127.34,1267.78,2054,12.0,2935,784.8,29.0,33032.0,37440.0,15758,1,1,1,0,1,0,1,6.9,15.8,84.1,20.0
743,8101002500,PUEBLO,2300.08,1267.78,2351,10.9,2970,6600.0,19.2,43370.0,52375.0,22401,0,1,0,1,1,0,1,4.0,13.8,86.2,11.3
744,8101003103,PUEBLO,2705.08,1267.78,1452,13.8,1909,378.8,27.1,39375.0,62606.0,25779,1,1,1,0,1,0,1,2.8,16.4,83.6,15.5
745,8101003001,PUEBLO,2259.51,1267.78,775,11.7,1016,194.6,20.2,50000.0,53600.0,21168,0,0,0,0,0,1,1,2.2,7.1,92.9,18.3
746,8101001000,PUEBLO,3802.95,1267.78,3647,13.5,5447,7074.0,44.9,30599.0,36758.0,12697,1,1,1,1,1,0,1,6.6,20.7,79.3,14.9
747,8101000904,PUEBLO,2713.48,1267.78,3045,13.6,3699,3893.7,15.3,36910.0,43402.0,22753,1,1,1,1,1,0,1,2.5,11.5,88.4,18.1
748,8101003004,PUEBLO,1097.04,1267.78,2417,11.5,2960,699.8,7.0,90592.0,127408.0,46267,0,0,0,0,1,0,0,1.2,3.3,96.7,46.9
749,8101001100,PUEBLO,4069.02,1267.78,1795,17.0,2352,4276.4,38.5,30404.0,30898.0,13432,0,1,0,0,1,0,1,8.1,23.3,76.7,4.9
750,8101000902,PUEBLO,2538.5,1267.78,4798,12.9,6413,4484.6,22.8,36250.0,54766.0,22270,1,1,1,1,1,0,1,3.8,9.3,90.7,20.9
751,8101003200,PUEBLO,1496.09,1267.78,2635,11.8,3483,4.2,21.2,53380.0,60816.0,22858,0,0,0,0,0,1,0,3.7,13.7,86.3,18.9
752,8101000400,PUEBLO,2486.46,1267.78,2142,11.7,2846,4446.9,28.1,37202.0,50913.0,22416,0,1,0,0,1,0,1,7.9,12.7,87.2,15.6
753,8101002806,PUEBLO,1214.74,1267.78,3238,12.3,4476,13.2,7.1,73205.0,84742.0,27454,0,0,0,0,0,1,0,3.9,7.8,92.2,31.8
755,8101002804,PUEBLO,866.71,1267.78,3512,12.0,4372,15.5,10.7,57380.0,69495.0,28073,1,1,1,1,0,1,1,0.8,5.7,94.3,29.9
756,8101001200,PUEBLO,4208.45,1267.78,1507,15.9,2130,2088.2,36.4,25278.0,35362.0,14010,0,1,0,1,1,0,1,7.8,26.1,73.9,9.3
757,8101000600,PUEBLO,3818.46,1267.78,1591,15.0,1960,5600.0,32.1,22044.0,32029.0,15304,0,0,0,0,1,0,1,12.6,23.3,76.7,15.8
758,8101002807,PUEBLO,1902.59,1267.78,3515,12.4,4753,3772.2,12.2,58063.0,70294.0,26307,0,0,0,0,1,0,0,0.3,5.4,94.6,23.5
759,8101002808,PUEBLO,1168.65,1267.78,2414,13.0,3305,1316.7,18.1,87250.0,101652.0,34598,0,0,0,0,1,0,0,1.3,4.2,95.8,38.8
760,8101001500,PUEBLO,2922.11,1267.78,1798,12.4,2247,4405.9,32.2,38591.0,53069.0,22475,1,1,1,0,1,0,1,2.7,11.8,88.2,19.4
761,8101000100,PUEBLO,2299.49,1267.78,2138,12.1,2675,1996.3,11.5,46721.0,64948.0,28757,0,1,0,0,1,0,1,1.2,3.1,96.9,31.1
762,8035014006,DOUGLAS,1071.47,1267.78,4486,5.0,6842,3212.2,1.4,127691.0,147143.0,47524,0,0,0,0,1,0,0,0.9,2.3,97.7,63.5
763,8035013910,DOUGLAS,809.43,1267.78,4516,4.7,6434,3233.2,1.9,127984.0,132858.0,42388,0,0,0,0,1,0,0,1.0,1.7,98.3,49.6
764,8035014140,DOUGLAS,664.61,1267.78,3780,5.0,5260,3483.4,3.3,153542.0,199618.0,66821,0,0,0,0,1,0,0,0.5,1.0,99.0,71.1
765,8035014132,DOUGLAS,593.73,1267.78,4257,4.5,6366,4973.4,3.2,156691.0,174280.0,54259,0,0,0,0,1,0,0,0.2,0.4,99.6,69.8
766,8035014130,DOUGLAS,623.09,1267.78,5435,4.0,7870,5786.8,1.0,112801.0,129824.0,41729,0,0,0,0,1,0,0,0.0,1.5,98.5,66.0
767,8035014124,DOUGLAS,843.81,1267.78,3849,4.5,5437,5383.2,1.7,146429.0,153797.0,51309,0,0,0,0,1,0,0,0.0,1.4,98.6,62.4
768,8035014405,DOUGLAS,931.52,1267.78,5247,4.3,7799,2190.7,1.9,129677.0,149867.0,46773,0,0,0,0,1,0,0,0.5,0.5,99.5,57.8
769,8035014505,DOUGLAS,964.08,1267.78,3998,5.4,5310,928.3,4.6,86170.0,105786.0,40422,0,0,0,0,1,0,0,1.1,3.3,96.7,46.8
770,8035014603,DOUGLAS,1085.12,1267.78,5031,3.8,7436,2927.6,1.8,99213.0,110521.0,33450,0,0,0,0,1,0,0,0.0,4.2,95.8,39.4
771,8035014403,DOUGLAS,909.54,1267.78,4429,5.5,5520,89.2,2.6,119076.0,154558.0,59594,0,0,0,0,0,1,0,1.1,2.7,97.3,52.0
772,8035014404,DOUGLAS,585.77,1267.78,2280,6.0,2681,29.1,4.1,123704.0,150434.0,59547,0,0,0,0,0,1,0,0.3,0.9,99.1,53.4
773,8035014128,DOUGLAS,618.26,1267.78,3692,4.7,5027,6206.2,1.7,111162.0,125637.0,46972,0,0,0,0,1,0,0,0.0,1.6,98.4,56.9
774,8035014129,DOUGLAS,554.48,1267.78,2680,4.3,3923,7401.9,2.8,125536.0,150006.0,48921,0,0,0,0,1,0,0,0.0,0.6,99.4,70.2
775,8035014134,DOUGLAS,564.99,1267.78,4320,4.3,6478,5266.7,2.6,127401.0,146892.0,47087,0,0,0,0,1,0,0,0.6,1.1,98.9,69.3
776,8035014136,DOUGLAS,1186.97,1267.78,6051,4.2,9188,7122.5,4.8,101984.0,122564.0,39901,0,0,0,0,1,0,0,0.8,1.7,98.2,52.9
777,8035014138,DOUGLAS,572.02,1267.78,2844,4.1,3313,4538.4,8.9,84103.0,108354.0,55027,0,0,0,0,1,0,0,0.0,0.3,99.7,56.0
778,8035014139,DOUGLAS,867.59,1267.78,3042,5.8,3924,2706.2,1.0,106545.0,130947.0,50842,0,0,0,0,1,0,0,3.0,4.5,95.5,57.7
779,8035014126,DOUGLAS,610.31,1267.78,1575,4.6,1876,6948.1,6.3,84013.0,97957.0,50258,0,0,0,0,1,0,0,0.0,1.6,98.4,57.3
780,8035014203,DOUGLAS,730.04,1267.78,5113,5.0,6704,923.4,0.3,124854.0,148392.0,51441,0,0,0,0,1,0,0,0.7,2.1,98.0,58.6
781,8035014406,DOUGLAS,944.6,1267.78,7954,5.0,11516,798.6,1.1,110893.0,137095.0,45665,0,0,0,0,1,0,0,0.6,1.5,98.5,59.2
782,8035014133,DOUGLAS,1151.03,1267.78,4606,4.1,6578,4137.1,3.8,118352.0,146061.0,49802,0,0,0,0,1,0,0,1.1,3.9,96.2,60.0
783,8035014204,DOUGLAS,744.58,1267.78,2379,4.4,3247,323.1,1.4,102462.0,113763.0,41199,0,0,0,0,0,1,0,1.7,5.1,94.9,41.7
784,8035014135,DOUGLAS,630.43,1267.78,2626,4.7,3933,151.3,3.7,161607.0,204808.0,63469,0,0,0,0,0,1,0,0.0,0.2,99.8,73.9
785,8035014131,DOUGLAS,885.0,1267.78,3445,6.7,4078,790.3,5.1,80026.0,104026.0,51967,0,0,0,0,1,0,0,0.9,3.3,96.7,57.8
786,8035014137,DOUGLAS,965.23,1267.78,6147,4.8,9763,2208.8,4.8,155739.0,172965.0,53331,0,0,0,0,1,0,0,0.2,1.3,98.7,80.2
787,8035014127,DOUGLAS,491.3,1267.78,3731,5.4,5367,2245.6,1.9,154948.0,183620.0,60978,0,0,0,0,1,0,0,0.3,1.6,98.4,67.5
788,8035014125,DOUGLAS,755.59,1267.78,3026,4.8,3882,581.1,2.5,136667.0,179358.0,74995,0,0,0,0,0,1,0,0.3,0.3,99.7,75.5
789,8035014005,DOUGLAS,859.8,1267.78,3350,4.0,5084,4621.8,1.5,92731.0,126606.0,44562,0,0,0,0,1,0,0,1.6,3.4,96.6,55.9
790,8035014007,DOUGLAS,1103.21,1267.78,2545,4.0,2964,788.3,4.1,74885.0,84755.0,43024,0,0,0,0,0,1,0,0.1,1.0,99.0,59.3
791,8035014011,DOUGLAS,1336.08,1267.78,2047,4.7,2724,233.6,2.6,91727.0,109514.0,47091,0,0,0,0,1,0,0,2.1,2.5,97.4,58.7
792,8035014506,DOUGLAS,1106.82,1267.78,3286,4.8,4496,58.3,1.4,130216.0,146253.0,50149,0,0,0,0,0,1,0,1.6,2.3,97.7,56.6
793,8035014604,DOUGLAS,1204.92,1267.78,2684,3.8,4122,163.8,5.6,101278.0,111731.0,36287,0,0,0,0,0,1,0,0.0,2.0,98.0,47.1
794,8035014013,DOUGLAS,811.31,1267.78,4223,4.5,6703,419.5,1.8,139758.0,162532.0,49570,0,0,0,0,0,1,0,0.2,0.8,99.2,66.6
795,8035014012,DOUGLAS,994.17,1267.78,5439,5.0,8027,424.5,4.6,114760.0,132675.0,43999,0,0,0,0,0,1,0,1.6,2.0,98.0,54.6
796,8035014008,DOUGLAS,678.22,1267.78,5193,3.9,7294,3270.9,3.2,138846.0,152329.0,50111,0,0,0,0,1,0,0,1.9,1.9,98.1,66.1
797,8035014009,DOUGLAS,681.74,1267.78,2689,3.9,3757,2664.5,10.8,104013.0,114224.0,36049,0,0,0,0,1,0,0,1.0,1.0,99.0,47.9
798,8035014010,DOUGLAS,1262.32,1267.78,4140,4.0,5630,3371.3,3.3,95109.0,111009.0,42729,0,0,0,0,1,0,0,0.0,1.0,99.0,49.7
799,8035013911,DOUGLAS,852.09,1267.78,4958,5.0,7463,536.1,2.9,130417.0,158545.0,50001,0,0,0,0,1,0,0,0.0,0.0,100.0,62.8
800,8035014123,DOUGLAS,1209.29,1267.78,2548,4.6,3222,1471.2,11.5,79063.0,126816.0,50569,0,0,0,0,1,0,0,0.0,2.5,97.5,47.3
801,8035014504,DOUGLAS,1620.5,1267.78,3576,4.7,4723,1859.4,16.2,64524.0,77182.0,30221,1,1,1,0,1,0,1,1.8,6.3,93.7,27.4
802,8035013908,DOUGLAS,739.55,1267.78,5773,5.1,7403,693.2,1.8,127038.0,150901.0,53688,0,0,0,0,1,0,0,0.4,0.6,99.4,56.9
803,8035013907,DOUGLAS,1061.04,1267.78,3677,4.9,5115,2079.3,8.7,85417.0,108512.0,38562,0,0,0,0,1,0,0,1.0,3.7,96.3,47.3
804,8035013905,DOUGLAS,2099.04,1267.78,2733,4.1,3666,2618.6,2.5,101548.0,109701.0,41680,0,0,0,0,1,0,0,0.4,1.9,98.1,48.3
805,8035013904,DOUGLAS,1202.83,1267.78,3372,3.9,4408,2139.8,10.9,58190.0,68536.0,28411,0,0,0,0,1,0,0,1.4,5.0,95.0,31.8
806,8035014001,DOUGLAS,1609.97,1267.78,5783,3.9,7679,1714.1,3.6,83893.0,93470.0,37587,0,0,0,0,1,0,0,0.4,2.3,97.7,51.6
807,8035014115,DOUGLAS,1013.52,1267.78,3423,5.0,4381,4381.0,6.5,114469.0,140534.0,54634,0,0,0,0,1,0,0,0.0,1.0,99.0,70.1
808,8035014114,DOUGLAS,1654.03,1267.78,2660,5.0,3321,2767.5,3.8,81122.0,87305.0,36045,0,0,0,0,1,0,0,0.0,1.7,98.3,46.8
809,8035014113,DOUGLAS,1031.2,1267.78,2233,4.6,3205,6540.8,2.5,127458.0,140675.0,44967,0,0,0,0,1,0,0,0.4,1.8,98.2,68.4
810,8009964600,BACA,549.45,1267.78,1294,16.5,1577,0.8,11.9,40323.0,50360.0,22636,1,1,0,0,0,1,1,8.1,15.8,84.2,22.3
811,8009964700,BACA,1584.96,1267.78,1537,15.0,2004,3.9,25.7,33218.0,51722.0,23023,0,0,0,0,0,1,1,3.4,13.4,86.5,20.6
812,8019014700,CLEAR CREEK,735.76,1267.78,4111,9.3,4935,26.4,2.6,80625.0,107343.0,47863,0,0,0,0,0,1,0,0.0,0.4,99.6,59.8
813,8019014800,CLEAR CREEK,117.57,1267.78,1457,9.7,1819,312.0,17.8,51859.0,64084.0,29344,0,0,0,0,0,1,1,0.4,3.2,96.8,21.1
814,8119010202,TELLER,218.44,1267.78,561,7.4,605,5.0,12.2,43281.0,56677.0,31412,0,0,0,0,0,1,1,0.4,2.7,97.4,34.2
815,8119010201,TELLER,716.89,1267.78,2124,7.9,2463,23.8,8.2,48835.0,56542.0,26402,0,0,0,0,0,1,1,0.5,7.6,92.4,20.2
816,8119010105,TELLER,667.07,1267.78,4651,7.2,5653,30.6,7.0,74443.0,90543.0,39292,0,0,0,0,0,1,0,0.8,2.8,97.2,39.1
817,8119010104,TELLER,1365.52,1267.78,1694,4.6,2075,412.5,10.3,50781.0,64125.0,27747,0,0,0,0,1,0,0,1.0,3.5,96.5,36.5
818,8119010103,TELLER,618.72,1267.78,6201,6.4,8023,598.3,5.0,81078.0,95308.0,37139,0,0,0,0,1,0,0,0.0,5.2,94.8,40.6
819,8119010106,TELLER,638.23,1267.78,4168,6.9,4950,38.4,9.9,63125.0,73594.0,34264,0,0,0,0,0,1,0,0.5,6.3,93.7,25.3
820,8061960100,KIOWA,1079.57,1267.78,990,5.3,1368,0.8,10.6,39250.0,55401.0,23621,0,0,0,0,0,1,0,0.9,4.6,95.4,21.0
821,8031006804,DENVER,865.82,1267.78,2531,5.8,2776,3119.1,5.2,84646.0,101261.0,54190,0,0,0,0,1,0,0,6.5,6.9,93.1,61.3
822,8031006701,DENVER,953.52,1267.78,3134,2.8,3384,8905.3,10.5,71196.0,79947.0,50341,0,0,0,0,1,0,0,0.4,0.4,99.6,73.2
823,8031006809,DENVER,1425.05,1267.78,6097,6.0,7342,6440.4,4.2,61484.0,93111.0,48677,0,0,0,0,1,0,0,2.0,3.0,97.0,55.9
824,8031006812,DENVER,769.79,1267.78,3377,6.8,3833,4914.1,7.2,59509.0,97397.0,54089,0,0,0,0,1,0,0,0.4,1.2,98.8,57.2
825,8031004004,DENVER,1007.28,1267.78,1593,6.7,1942,3530.9,4.6,76809.0,111940.0,52963,0,0,0,0,1,0,0,1.8,4.8,95.2,63.2
826,8031004003,DENVER,906.0,1267.78,3705,6.6,4335,4292.1,3.9,76921.0,105378.0,50953,0,0,0,0,1,0,0,6.9,10.1,89.9,54.2
827,8031006901,DENVER,1712.2,1267.78,4769,6.8,5819,7557.1,18.0,35078.0,53723.0,26333,0,1,0,1,1,0,1,5.3,10.0,89.9,34.7
828,8031002901,DENVER,842.44,1267.78,2991,4.1,3310,8710.5,7.6,79063.0,103864.0,54357,0,0,0,0,1,0,0,1.0,1.5,98.5,69.6
829,8031002802,DENVER,1379.23,1267.78,3939,4.2,4347,12785.3,12.7,54656.0,74043.0,47769,0,1,0,1,1,0,1,0.6,2.9,97.1,63.5
